Transaction_ID,Order_Date,Customer_Name,Customer_Email,Product_SKU,Category,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Net_Revenue,Payment_Type,Shipping_State,Shipping_City,Zip_Code,Order_Status,Return_Reason,Customer_Type,Coupon_Used,Store_Region,Loyalty_Pts,Notes
TXN-65199,9/21/2023,"doe, john",user1166@gmail.com,00299,Apparel,3,$210.25,$1973.66,0,481.42,Credit Card,CA,San Francisco,36025,Completed,None,Returning,None,South,3,
TXN-58504,5/11/2023,Alice Brown,user1167@gmail.com,00702,Beauty,4,$418.70,$997.11,0,1355.38,Credit Card,FL,Miami,97614,Refunded,None,New,,East,94,
TXN-19676,1/21/2023,Jane Smith,user1168@gmail.com,479,Apparel,1,$357.39,$1556.12,12%,1480.3,Credit Card,Florida,Chicago,52458,Completed,None,Returning,FREESHIP,Northeast,480,
TXN-15499,9/20/2023,John Doe,user1169@gmail.com,00476,Toys,2,$220.65,$1322.35,0,448.36,PayPal,FL,Chicago,84379,PENDING,,Returning,,West,163,
150910,2023-10-15,John Doe, ,00640,Home & Kitchen,5,$222.39,$1333.13,0,1347.58,STRIPE,California,Miami,79355,Refunded,,New,SUMMER10,East,N/A,
TXN-14015,6/26/2023,"SMITH, JANE",user1171@gmail.com,00539,Home & Kitchen,3,$232.23,$616.30,0,687.16,apple_pay,CA,Chicago,41030,shipped,Defective,Returning,,North,135,
TXN-66572,12/25/2023,J. Doe,user1172@gmail.com,00565,Books,5,$292.88,$1746.56,10%,576.41,cc,California,Chicago,10766,PENDING,Late,Returning,WELCOME5,North,802,
TXN-70422,6/11/2023,"SMITH, JANE",user1173@gmail.com,00421,Electronics,4,$248.46,$936.18,0,144.42,PayPal,Florida,Austin,60475,PENDING,Size,New,,North,98,
TXN-81016,11/26/2023,Alice Brown,user1174@gmail.com,00664,Home & Kitchen,3,$55.03,$1569.16,0,610.19,PayPal,FL,Austin,33203,shipped,Size,Returning,None,East,524,
TXN-87022,2023-02-15,John Doe,user1175@gmail.com,00930,Books,3,$363.29,$1049.66,0,1375.21,Credit Card,il,Austin,99262,cancelled,Late,Returning,,West,N/A,
TXN-15946,6/14/2023,"SMITH, JANE",user1176@gmail.com,229,electronics,5,$79.35,$1766.85,16%,750.45,Credit Card,Illinois,San Francisco,16524,Completed,None,New,WELCOME5,East,419,
TXN-46059,1/15/2023,"doe, john",user1177@gmail.com,00316,Home & Kitchen,3,$425.33,$1205.00,0,274.66,PayPal,il,Chicago,53004,cancelled,Defective,Returning,,North,91,
TXN-73632,9/21/2023,"SMITH, JANE",user1178@gmail.com,00287,Home & Kitchen,3,$361.37,$860.56,0,213.01,apple_pay,California,Miami,81073,cancelled,Defective,Returning,None,North,60,
TXN-56062,9/21/2023,Alice Brown,user1179@gmail.com,00871,Electronics,1,$66.92,$1057.70,0,11.53,PayPal,Florida,San Francisco,96106,Completed,Late,New,,South,437,
110599,2023-12-02,Alice Brown,user1180@gmail.com,00471,Home & Kitchen,4,$36.09,$1354.27,11%,,Credit Card,CA,Miami,19290,Refunded,,Returning,FREESHIP,North,N/A,
TXN-10603,8/9/2023,Alice Brown,user1181@gmail.com,00949,Books,1,$439.86,$1361.00,0,475.26,cc,TX,NYC,94654,shipped,,Returning,,Northeast,479,
TXN-64159,10/18/2023,"SMITH, JANE",user1182@gmail.com,00318,Beauty,3,$74.44,$885.64,0,1435.26,Credit Card,FL,San Francisco,91842,PENDING,Size,New,None,South,824,
TXN-50744,9/3/2023,"doe, john",user1183@gmail.com,00889,Books,1,$27.41,$998.44,0,239.06,STRIPE,Illinois,Miami,39069,shipped,Defective,Returning,,West,913,
TXN-48898,4/26/2023,Alice Brown,user1184@gmail.com,468,Beauty,3,$266.77,$1821.96,12%,512.72,PayPal,FL,Chicago,17926,Refunded,Late,Returning,None,North,763,
TXN-66264,2023-08-07,"SMITH, JANE", ,00661,Home & Kitchen,3,$446.59,$1896.42,0,760.04,STRIPE,TX,NYC,51670,shipped,None,New,,East,N/A,
TXN-63201,3/18/2023,John Doe,user1186@gmail.com,00438,Apparel,1,$228.30,$1166.50,0,422.28,Credit Card,FL,Austin,68849,PENDING,Late,Returning,FREESHIP,North,372,
TXN-62044,3/7/2023,"SMITH, JANE",user1187@gmail.com,00287,Books,1,$301.09,$1311.26,0,506.63,cc,California,San Francisco,74668,cancelled,Defective,Returning,,Northeast,104,
TXN-40614,2/3/2023,John Doe,user1188@gmail.com,00573,toys,4,$56.43,$1979.42,5%,222.06,cc,Florida,Miami,17075,shipped,Size,New,SUMMER10,West,734,
TXN-91393,6/8/2023,J. Doe,user1189@gmail.com,00937,Apparel,1,$344.47,$1997.32,0,1340.52,PayPal,NY,Miami,51123,PENDING,Late,Returning,,North,10,
120697,2023-07-25,Alice Brown,user1190@gmail.com,00151,Electronics,3,$64.39,$821.90,0,1082.02,PayPal,Texas,Chicago,44030,Refunded,,Returning,FREESHIP,North,N/A,
TXN-67417,5/2/2023,Jane Smith,user1191@gmail.com,00202,Beauty,2,$423.82,$1195.54,0,830.61,cc,Illinois,Austin,94399,Completed,Size,New,,North,49,
TXN-11274,7/10/2023,Alice Brown,user1192@gmail.com,736,Home & Kitchen,3,$388.70,$518.31,8%,14.48,cc,NY,San Francisco,38116,Refunded,Defective,Returning,FREESHIP,North,73,
TXN-81140,5/21/2023,"SMITH, JANE",user1193@gmail.com,00196,Home & Kitchen,3,$441.45,$1424.90,0,269.65,STRIPE,Texas,Austin,41933,cancelled,,Returning,,East,150,
TXN-15990,6/13/2023,John Doe,user1194@gmail.com,00134,Electronics,4,$482.24,$1354.09,0,870.64,Credit Card,FL,Chicago,66160,PENDING,Defective,New,SUMMER10,Northeast,396,
TXN-67571,2023-08-09,John Doe,user1195@gmail.com,00896,Books,2,$498.10,$1251.43,0,1044.64,PayPal,New York,NYC,84747,cancelled,Late,Returning,,Northeast,N/A,
TXN-59147,4/1/2023,John Doe,user1196@gmail.com,00502,Beauty,4,$194.72,$1772.10,10%,507.92,Credit Card,New York,NYC,92953,cancelled,Defective,Returning,SUMMER10,West,217,
TXN-59739,6/9/2023,"doe, john",user1197@gmail.com,00500,Home & Kitchen,3,$61.83,$1305.86,0,283.82,Credit Card,NY,Chicago,29588,shipped,Size,New,,East,338,
TXN-22484,2/1/2023,Alice Brown,user1198@gmail.com,00906,Electronics,5,$29.52,$1842.55,0,638.41,Credit Card,Texas,NYC,10736,PENDING,,Returning,None,Northeast,259,
TXN-41847,1/5/2023,John Doe,user1199@gmail.com,00190,Beauty,4,$227.60,$1691.87,0,928.24,Credit Card,TX,Austin,69839,cancelled,,Returning,,Northeast,808,
171176,2023-08-11,"SMITH, JANE", ,981,home & kitchen,1,$93.79,$1605.42,18%,,cc,NY,Miami,16085,shipped,Size,New,None,South,N/A,Call customer
TXN-11110,12/5/2023,Jane Smith,user1201@gmail.com,00478,Apparel,5,$101.40,$883.75,0,1475.12,Credit Card,Illinois,NYC,10143,Refunded,Defective,Returning,,North,820,
TXN-55121,3/8/2023,Alice Brown,user1202@gmail.com,00869,Toys,1,$98.66,$1147.17,0,1436.58,Credit Card,Illinois,NYC,18850,cancelled,,Returning,SUMMER10,Northeast,586,
TXN-74072,12/1/2023,Alice Brown,user1203@gmail.com,00474,Toys,1,$222.53,$1659.20,0,759.67,PayPal,il,Austin,53557,PENDING,,New,,North,747,
TXN-87141,6/19/2023,Alice Brown,user1204@gmail.com,00574,Books,4,$92.06,$1536.10,17%,838.46,Credit Card,CA,Austin,40976,Refunded,,Returning,WELCOME5,North,560,
TXN-59209,2023-10-05,"SMITH, JANE",user1205@gmail.com,00695,Beauty,2,$403.82,$914.17,0,1442.55,cc,CA,San Francisco,77359,shipped,Size,Returning,,West,N/A,
TXN-31300,1/2/2023,"doe, john",user1206@gmail.com,00664,Home & Kitchen,5,$154.33,$691.19,0,1390.67,PayPal,NY,NYC,17754,cancelled,Defective,New,FREESHIP,East,498,
TXN-46537,11/7/2023,Alice Brown,user1207@gmail.com,00234,Books,5,$376.41,$599.06,0,1461.17,cc,Illinois,Chicago,35727,Completed,Size,Returning,,North,130,
TXN-14733,11/7/2023,John Doe,user1208@gmail.com,383,Books,2,$117.32,$696.80,19%,752.06,PayPal,California,NYC,58880,shipped,Defective,Returning,WELCOME5,Northeast,95,
TXN-64778,6/2/2023,Jane Smith,user1209@gmail.com,00359,Beauty,2,$11.41,$1976.54,0,95.59,STRIPE,New York,Miami,69889,Refunded,Late,New,,West,924,
176619,2023-02-20,"SMITH, JANE",user1210@gmail.com,00329,Home & Kitchen,1,$345.06,$1477.64,0,1486.1,Credit Card,FL,San Francisco,71561,cancelled,None,Returning,SUMMER10,South,N/A,
TXN-86289,12/17/2023,"doe, john",user1211@gmail.com,00222,Electronics,3,$131.49,$1948.04,0,816.41,cc,California,Chicago,60737,Refunded,Size,Returning,,South,581,
TXN-20637,4/4/2023,Jane Smith,user1212@gmail.com,00598,electronics,5,$37.38,$1108.79,16%,1453.57,apple_pay,FL,Miami,15318,Refunded,Size,New,None,South,86,
TXN-84754,9/26/2023,Jane Smith,user1213@gmail.com,00470,Apparel,1,$158.57,$930.41,0,1146.97,cc,TX,San Francisco,67799,Refunded,None,Returning,,South,701,
TXN-50130,10/25/2023,"doe, john",user1214@gmail.com,00834,Home & Kitchen,5,$214.25,$512.80,0,974.36,apple_pay,NY,Miami,34873,shipped,Size,Returning,None,South,444,
TXN-25397,2023-02-10,"doe, john", ,00361,Home & Kitchen,4,$336.08,$1879.45,0,1110.88,STRIPE,Texas,Austin,98277,shipped,Defective,New,,Northeast,N/A,
TXN-77271,11/2/2023,"SMITH, JANE",user1216@gmail.com,852,Beauty,5,$475.68,$1426.55,18%,229.8,PayPal,TX,San Francisco,96247,PENDING,,Returning,None,East,225,
TXN-36347,9/11/2023,"doe, john",user1217@gmail.com,00237,Books,3,$474.15,$1961.16,0,288.12,cc,CA,Austin,79681,shipped,Size,Returning,,South,266,
TXN-36516,1/26/2023,Alice Brown,user1218@gmail.com,00346,Electronics,1,$356.14,$1048.77,0,1006.01,apple_pay,FL,San Francisco,59002,cancelled,Late,New,None,West,938,
TXN-83887,11/9/2023,Jane Smith,user1219@gmail.com,00438,Beauty,4,$297.54,$1842.37,0,1198.26,cc,Texas,NYC,57250,shipped,None,Returning,,East,577,
161890,2023-05-13,Jane Smith,user1220@gmail.com,00845,Toys,5,$197.33,$1710.34,18%,,PayPal,TX,NYC,20364,shipped,Late,Returning,FREESHIP,East,N/A,
TXN-12900,9/23/2023,John Doe,user1221@gmail.com,00686,Apparel,5,$459.36,$959.52,0,140.43,cc,NY,Miami,88111,shipped,Late,New,,East,589,
TXN-59976,7/10/2023,Jane Smith,user1222@gmail.com,00286,Electronics,2,$16.64,$1805.17,0,421.51,PayPal,Texas,Chicago,25553,cancelled,Size,Returning,None,North,955,
TXN-47475,1/22/2023,J. Doe,user1223@gmail.com,00766,Toys,5,$105.75,$1688.96,0,244.55,apple_pay,California,Austin,51515,cancelled,Size,Returning,,North,463,
TXN-84261,7/8/2023,Alice Brown,user1224@gmail.com,888,beauty,2,$61.08,$1861.19,5%,54.68,Credit Card,Florida,Chicago,56696,shipped,Size,New,SUMMER10,North,377,
TXN-81956,2023-08-03,"SMITH, JANE",user1225@gmail.com,00387,Apparel,2,$112.47,$1723.47,0,990.33,PayPal,FL,Chicago,70378,cancelled,Late,Returning,,West,N/A,
TXN-16371,2/16/2023,"doe, john",user1226@gmail.com,00758,Home & Kitchen,1,$348.84,$1116.38,0,518.74,PayPal,New York,Miami,70660,Refunded,Size,Returning,None,West,698,
TXN-52456,7/7/2023,"doe, john",user1227@gmail.com,00579,Electronics,1,$146.54,$592.92,0,1242.85,cc,NY,Miami,80386,Completed,Defective,New,,East,333,
TXN-95075,9/22/2023,John Doe,user1228@gmail.com,00137,Electronics,2,$247.08,$1523.63,9%,107.91,PayPal,Texas,Miami,96844,shipped,Defective,Returning,None,North,618,
TXN-49468,4/19/2023,Alice Brown,user1229@gmail.com,00910,Electronics,2,$383.90,$1293.63,0,945.04,Credit Card,Florida,NYC,14598,shipped,Defective,Returning,,South,387,
181583,2023-06-12,Alice Brown, ,00257,Toys,4,$96.25,$1581.27,0,905.39,PayPal,Illinois,Miami,42260,cancelled,Size,New,FREESHIP,Northeast,N/A,
TXN-56169,11/22/2023,"doe, john",user1231@gmail.com,00340,Home & Kitchen,2,$83.88,$1539.84,0,1223.88,PayPal,Illinois,NYC,78447,PENDING,,Returning,,South,1,
TXN-47660,6/28/2023,Jane Smith,user1232@gmail.com,807,Books,2,$393.11,$838.25,12%,640.61,Credit Card,il,Austin,14555,Refunded,None,Returning,SUMMER10,North,564,
TXN-70177,1/17/2023,"doe, john",user1233@gmail.com,00498,Toys,4,$396.08,$681.19,0,763.44,PayPal,New York,Miami,15056,Completed,Defective,New,,West,127,
TXN-30443,7/4/2023,J. Doe,user1234@gmail.com,00760,Toys,2,$447.54,$1337.41,0,844.73,PayPal,California,Miami,97322,Refunded,Late,Returning,FREESHIP,West,489,
TXN-36254,2023-06-15,J. Doe,user1235@gmail.com,00234,Home & Kitchen,2,$490.04,$1946.26,0,1473.41,PayPal,NY,NYC,76631,Completed,Defective,Returning,,Northeast,N/A,
TXN-48277,5/5/2023,J. Doe,user1236@gmail.com,00673,books,5,$85.60,$1723.53,10%,276.17,cc,FL,San Francisco,59417,shipped,,New,FREESHIP,South,380,
TXN-95994,1/13/2023,"doe, john",user1237@gmail.com,00953,Books,4,$433.60,$866.96,0,1284.07,Credit Card,il,San Francisco,45593,Refunded,None,Returning,,East,107,
TXN-40974,1/16/2023,Alice Brown,user1238@gmail.com,00422,Home & Kitchen,5,$475.39,$1658.26,0,983.27,cc,NY,San Francisco,96506,Completed,Size,Returning,None,South,410,
TXN-96651,1/17/2023,J. Doe,user1239@gmail.com,00779,Beauty,2,$289.75,$1580.14,0,988.71,apple_pay,California,Austin,46287,Refunded,Defective,New,,East,326,
132955,2023-10-03,"doe, john",user1240@gmail.com,741,Books,1,$190.46,$1142.18,13%,,Credit Card,California,Chicago,98241,cancelled,Late,Returning,None,East,N/A,
TXN-12216,10/22/2023,John Doe,user1241@gmail.com,00690,Books,4,$300.29,$817.28,0,488.35,STRIPE,Florida,Austin,34230,Completed,None,Returning,,North,830,
TXN-27968,1/9/2023,"doe, john",user1242@gmail.com,00545,Home & Kitchen,1,$44.85,$1800.32,0,749.23,PayPal,California,NYC,50302,Completed,Size,New,WELCOME5,West,927,
TXN-91304,7/15/2023,"SMITH, JANE",user1243@gmail.com,00680,Books,4,$208.93,$1349.59,0,789.6,PayPal,California,NYC,65884,Refunded,None,Returning,,South,81,
TXN-88897,3/5/2023,Jane Smith,user1244@gmail.com,00767,Beauty,1,$235.59,$1008.68,20%,976.64,apple_pay,Texas,NYC,93545,shipped,,Returning,FREESHIP,South,118,
TXN-88986,2023-02-21,Jane Smith, ,00436,Apparel,2,$25.13,$1268.74,0,1090.37,STRIPE,Texas,NYC,40562,Completed,Size,New,,North,N/A,
TXN-30780,2/19/2023,John Doe,user1246@gmail.com,00460,Electronics,3,$248.28,$1067.20,0,1489.85,STRIPE,Florida,Austin,72906,Completed,Defective,Returning,SUMMER10,South,430,
TXN-83565,8/13/2023,J. Doe,user1247@gmail.com,00416,Toys,4,$253.24,$946.62,0,677.26,apple_pay,TX,San Francisco,65022,shipped,None,Returning,,East,436,
TXN-14426,5/28/2023,J. Doe,user1248@gmail.com,133,electronics,4,$129.69,$972.10,12%,710.69,Credit Card,Illinois,Miami,45703,PENDING,None,New,WELCOME5,West,451,
TXN-20364,2/21/2023,"SMITH, JANE",user1249@gmail.com,00765,Apparel,2,$288.96,$1070.24,0,488.43,Credit Card,Texas,Chicago,71073,Completed,Size,Returning,,East,358,
114433,2023-03-17,"doe, john",user1250@gmail.com,00573,Beauty,2,$219.02,$852.16,0,126.76,cc,Illinois,Austin,78749,PENDING,,Returning,FREESHIP,Northeast,N/A,Call customer
TXN-61573,6/10/2023,Jane Smith,user1251@gmail.com,00773,Beauty,2,$156.28,$995.61,0,399.97,cc,New York,Austin,43737,Completed,Late,New,,Northeast,124,
TXN-61841,10/20/2023,"SMITH, JANE",user1252@gmail.com,00350,Toys,2,$418.55,$1917.12,13%,420.92,apple_pay,TX,NYC,85355,cancelled,None,Returning,FREESHIP,North,538,
TXN-98607,11/23/2023,"SMITH, JANE",user1253@gmail.com,00275,Home & Kitchen,2,$33.39,$992.28,0,635.99,STRIPE,Florida,NYC,85447,PENDING,,Returning,,Northeast,878,
TXN-45338,2/8/2023,"doe, john",user1254@gmail.com,00206,Electronics,5,$228.32,$591.81,0,268.27,apple_pay,CA,Miami,52837,cancelled,,New,FREESHIP,South,293,
TXN-92614,2023-12-26,Jane Smith,user1255@gmail.com,00479,Apparel,4,$402.17,$697.87,0,1168.84,Credit Card,New York,San Francisco,15624,cancelled,Late,Returning,,Northeast,N/A,
TXN-66732,5/13/2023,John Doe,user1256@gmail.com,251,Books,5,$119.49,$581.91,5%,220.74,cc,California,NYC,25046,shipped,None,Returning,FREESHIP,West,885,
TXN-56692,9/23/2023,"SMITH, JANE",user1257@gmail.com,00501,Home & Kitchen,3,$295.35,$1442.01,0,1260.98,Credit Card,il,Miami,20339,PENDING,,New,,South,967,
TXN-19015,5/23/2023,J. Doe,user1258@gmail.com,00665,Apparel,2,$137.09,$990.88,0,587.95,Credit Card,California,NYC,81046,PENDING,Late,Returning,SUMMER10,South,303,
TXN-34060,4/27/2023,Jane Smith,user1259@gmail.com,00261,Books,2,$26.41,$872.99,0,471.94,cc,NY,Austin,63290,shipped,Defective,Returning,,North,308,
130407,2023-11-15,Alice Brown, ,00693,beauty,5,$373.31,$1512.20,17%,,STRIPE,CA,San Francisco,82373,cancelled,Size,New,FREESHIP,West,N/A,
TXN-86358,1/5/2023,Alice Brown,user1261@gmail.com,00191,Books,4,$224.70,$929.07,0,704.07,PayPal,CA,Austin,37241,cancelled,Defective,Returning,,South,233,
TXN-80328,6/2/2023,"doe, john",user1262@gmail.com,00265,Toys,5,$472.72,$1133.19,0,514.13,apple_pay,Texas,NYC,36079,shipped,Size,Returning,WELCOME5,Northeast,812,
TXN-40641,1/5/2023,John Doe,user1263@gmail.com,00237,Apparel,4,$291.07,$661.71,0,314.57,Credit Card,New York,San Francisco,38765,shipped,Late,New,,West,479,
TXN-67799,2/24/2023,Alice Brown,user1264@gmail.com,225,Books,4,$393.82,$1047.80,5%,661.93,apple_pay,NY,Miami,89910,PENDING,Late,Returning,FREESHIP,South,920,
TXN-17427,2023-03-09,Alice Brown,user1265@gmail.com,00479,Home & Kitchen,1,$48.34,$1855.27,0,1366.25,STRIPE,il,Austin,73915,shipped,Size,Returning,,North,N/A,
TXN-38414,5/23/2023,"doe, john",user1266@gmail.com,00147,Home & Kitchen,5,$155.04,$602.15,0,1458.59,STRIPE,CA,San Francisco,69535,shipped,Size,New,WELCOME5,East,53,
TXN-58929,1/15/2023,Alice Brown,user1267@gmail.com,00523,Apparel,5,$236.66,$1664.28,0,161.37,apple_pay,Florida,Austin,44137,Refunded,Defective,Returning,,Northeast,805,
TXN-88737,3/9/2023,John Doe,user1268@gmail.com,00495,Apparel,5,$121.42,$1808.60,19%,239.59,apple_pay,NY,Austin,76294,Completed,Size,Returning,WELCOME5,East,613,
TXN-15256,10/26/2023,Alice Brown,user1269@gmail.com,00451,Beauty,4,$381.54,$922.62,0,389.54,STRIPE,NY,NYC,73631,shipped,Size,New,,West,587,
110001,2023-03-04,"doe, john",user1270@gmail.com,00186,Electronics,1,$68.42,$1186.83,0,775.13,PayPal,Texas,Chicago,64516,PENDING,Defective,Returning,SUMMER10,West,N/A,
TXN-16485,8/10/2023,Alice Brown,user1271@gmail.com,00136,Books,2,$303.15,$1028.78,0,885.76,STRIPE,Illinois,Austin,56525,shipped,,Returning,,East,752,
TXN-24338,8/4/2023,"doe, john",user1272@gmail.com,279,home & kitchen,4,$473.22,$1622.66,12%,338.26,apple_pay,NY,NYC,12813,cancelled,Late,New,WELCOME5,South,115,
TXN-59241,3/13/2023,Alice Brown,user1273@gmail.com,00428,Books,3,$299.64,$1469.07,0,1276.5,PayPal,New York,San Francisco,80723,shipped,Size,Returning,,East,301,
TXN-49589,8/27/2023,John Doe,user1274@gmail.com,00412,Toys,5,$254.56,$1398.83,0,1384.45,Credit Card,TX,Miami,12727,shipped,Defective,Returning,FREESHIP,Northeast,699,
TXN-59482,2023-09-22,J. Doe, ,00173,Toys,3,$102.84,$1522.81,0,750.28,STRIPE,NY,Miami,65985,shipped,Size,New,,Northeast,N/A,
TXN-51488,7/8/2023,J. Doe,user1276@gmail.com,00289,Beauty,4,$242.34,$1692.19,10%,1368.95,STRIPE,NY,San Francisco,64835,Completed,None,Returning,FREESHIP,Northeast,85,
TXN-28580,10/5/2023,John Doe,user1277@gmail.com,00769,Apparel,5,$365.31,$736.50,0,892.87,Credit Card,California,Austin,63806,shipped,Defective,Returning,,South,605,
TXN-51647,6/25/2023,Alice Brown,user1278@gmail.com,00817,Toys,4,$123.97,$866.55,0,1005.88,PayPal,FL,NYC,91582,cancelled,Size,New,SUMMER10,West,386,
TXN-19961,6/22/2023,J. Doe,user1279@gmail.com,00738,Toys,1,$326.69,$1326.84,0,154.67,PayPal,California,NYC,95813,PENDING,Defective,Returning,,North,279,
175221,2023-09-28,"doe, john",user1280@gmail.com,821,Home & Kitchen,1,$411.27,$625.56,9%,,Credit Card,NY,San Francisco,58773,cancelled,,Returning,SUMMER10,East,N/A,
TXN-80559,3/28/2023,Jane Smith,user1281@gmail.com,00656,Beauty,5,$254.76,$1102.20,0,1341.51,Credit Card,Illinois,San Francisco,79578,cancelled,Late,New,,Northeast,550,
TXN-17666,7/10/2023,J. Doe,user1282@gmail.com,00868,Home & Kitchen,1,$30.86,$1082.40,0,859.33,STRIPE,Florida,Miami,93660,PENDING,None,Returning,WELCOME5,East,533,
TXN-52898,12/13/2023,Alice Brown,user1283@gmail.com,00511,Apparel,4,$376.98,$1662.61,0,186.94,apple_pay,NY,NYC,48822,shipped,Defective,Returning,,Northeast,144,
TXN-67162,3/6/2023,John Doe,user1284@gmail.com,00297,home & kitchen,1,$159.76,$595.95,14%,253.01,cc,il,NYC,24780,cancelled,None,New,SUMMER10,North,482,
TXN-90608,2023-08-05,Jane Smith,user1285@gmail.com,00702,Toys,5,$488.61,$916.53,0,1039.08,Credit Card,NY,Chicago,36104,Completed,,Returning,,North,N/A,
TXN-17472,4/14/2023,Jane Smith,user1286@gmail.com,00519,Electronics,2,$356.05,$593.58,0,528.27,PayPal,NY,Chicago,54126,shipped,,Returning,None,South,893,
TXN-22630,1/11/2023,Alice Brown,user1287@gmail.com,00147,Apparel,2,$142.37,$1829.44,0,1349.73,STRIPE,CA,Austin,82502,shipped,None,New,,Northeast,175,
TXN-96505,10/25/2023,"SMITH, JANE",user1288@gmail.com,163,Electronics,4,$205.07,$1546.26,10%,1235.73,apple_pay,New York,NYC,33240,PENDING,Size,Returning,None,South,219,
TXN-73393,7/24/2023,John Doe,user1289@gmail.com,00617,Apparel,1,$442.80,$1945.21,0,1370.45,apple_pay,NY,Miami,69621,Completed,Size,Returning,,West,565,
139938,2023-02-01,John Doe, ,00294,Home & Kitchen,5,$397.64,$801.69,0,346.16,STRIPE,NY,San Francisco,98214,PENDING,,New,WELCOME5,East,N/A,
TXN-34488,8/24/2023,"SMITH, JANE",user1291@gmail.com,00845,Electronics,5,$243.67,$1562.37,0,1148.74,Credit Card,FL,Miami,74619,Refunded,Defective,Returning,,North,432,
TXN-92463,12/12/2023,"SMITH, JANE",user1292@gmail.com,00271,Electronics,5,$266.10,$1784.45,13%,378.57,Credit Card,Illinois,NYC,71222,PENDING,None,Returning,None,North,471,
TXN-75951,12/4/2023,J. Doe,user1293@gmail.com,00707,Beauty,5,$428.08,$1464.88,0,816.12,cc,Texas,Miami,33356,Completed,Size,New,,West,385,
TXN-58318,12/27/2023,Jane Smith,user1294@gmail.com,00646,Beauty,2,$309.70,$1030.85,0,1245.86,PayPal,Texas,Miami,36757,cancelled,,Returning,WELCOME5,East,333,
TXN-39296,2023-10-09,Alice Brown,user1295@gmail.com,00545,Books,1,$384.36,$1607.26,0,1331.03,STRIPE,Illinois,San Francisco,68333,cancelled,None,Returning,,South,N/A,
TXN-90916,7/14/2023,"SMITH, JANE",user1296@gmail.com,411,electronics,4,$291.31,$1094.54,5%,848.03,STRIPE,Illinois,Miami,50238,Refunded,Late,New,FREESHIP,Northeast,871,
TXN-84839,5/13/2023,J. Doe,user1297@gmail.com,00177,Toys,2,$403.34,$1702.97,0,1272,Credit Card,FL,Miami,41789,cancelled,None,Returning,,Northeast,966,
TXN-92564,6/7/2023,Jane Smith,user1298@gmail.com,00850,Toys,5,$406.13,$660.23,0,577.42,STRIPE,il,San Francisco,44763,cancelled,Late,Returning,SUMMER10,Northeast,170,
TXN-96885,11/17/2023,Jane Smith,user1299@gmail.com,00996,Electronics,3,$482.78,$677.40,0,1332.57,Credit Card,NY,Miami,28289,Refunded,Defective,New,,West,409,
137994,2023-09-20,John Doe,user1300@gmail.com,00118,Toys,2,$142.57,$1750.35,16%,,STRIPE,California,NYC,10071,PENDING,,Returning,WELCOME5,North,N/A,Call customer
TXN-53238,8/10/2023,Alice Brown,user1301@gmail.com,00934,Toys,5,$126.11,$1392.51,0,715.85,Credit Card,il,Austin,64525,shipped,Defective,Returning,,South,947,
TXN-68599,6/1/2023,John Doe,user1302@gmail.com,00100,Home & Kitchen,1,$343.03,$1580.31,0,1142.06,apple_pay,California,Chicago,88176,cancelled,Size,New,SUMMER10,East,396,
